0,62.3033
10.193372,62.2995
20.38661,62.2986
30.579981,62.2981
40.773353,62.302
50.96668,62.3043
61.160052,62.3064
71.353424,62.3114
81.546796,62.3244
91.740257,62.3463
101.933584,62.3675
112.126956,62.3843
122.320418,62.3984
132.513789,62.4084
142.707206,62.4169
152.900667,62.4263
163.094039,62.4255
173.287455,62.4019
183.480916,62.2846
193.674378,62.1944
203.867794,62.1408
214.061345,62.1601
224.254806,62.1703
234.448222,62.179
244.641773,62.1878
254.835234,62.194
265.02874,62.2022
275.22229,62.2109
285.415751,62.2188
295.609257,62.2228
305.802808,62.2271
315.996358,62.2373
326.189819,62.2469
336.38337,62.2796
346.576876,62.3137
356.770426,62.2943
366.963977,62.2329
377.157527,62.1769
387.351167,62.1024
397.544807,62.0764
407.738313,62.3603
417.931953,62.666
428.125593,62.7296
438.319233,62.7148
448.512827,62.7163
458.706467,62.7135
468.900107,62.7013
479.093702,62.6982
489.287342,62.6933
499.480982,62.6858
509.674622,62.6739
519.868351,62.6567
530.061946,62.6385
540.255586,62.6277
550.449315,62.6223
560.643045,62.6182
570.836729,62.6191
581.030458,62.6205
591.224187,62.6302
601.417872,62.6427
611.611601,62.6509
621.80533,62.6494
631.999014,62.6422
642.192833,62.6352
652.386562,62.6326
662.580246,62.6312
672.774065,62.6334
682.967884,62.6373
693.161568,62.6415
703.355386,62.6468
713.549205,62.6498
723.742979,62.6481
733.936797,62.6489
744.130616,62.6458
754.324434,62.6315
764.518253,62.608
774.712027,62.56
784.905934,62.4952
795.099753,62.4947
805.293572,62.6654
815.487435,62.938
825.681342,63.1822
835.875161,63.1531
846.069024,63.0139
856.262932,62.7701
866.45684,62.4089
876.650748,61.9951
886.844656,61.6668
897.038519,61.1433
907.232516,60.649
917.426424,60.6451
927.620332,60.6454
937.814239,60.6473
948.008237,60.6453
958.2021,60.6444
968.396008,60.6615
978.590005,60.8245
988.784002,61.4503
998.977954,61.7836
1009.171952,61.802
1019.365904,61.7435
1029.55999,61.7105
1039.753943,61.6502
1049.94794,61.6278
1060.142026,61.6672
1070.336024,61.7084
1080.530065,61.7245
1090.724063,61.7766
1100.918149,62.0248
1111.112236,62.3266
1121.306188,62.5409
1131.500275,62.6385
1141.694361,62.7081
1151.888403,62.7729
1162.082489,62.7963
1172.276576,62.7684
1182.470662,62.8743
1192.664838,63.4031
1202.85888,64.3519
1213.052966,64.6198
1223.247142,64.8216
1233.441318,65.1057
1243.63536,65.614
1253.829536,67.0279
1264.023712,68.7624
1274.217843,70.5296
1284.412018,71.3998
1294.606194,70.2155
1304.80037,68.0054
1314.994635,65.5644
1325.188766,64.6204
1335.382942,64.2659
1345.577208,64.1696
1355.771383,64.1204
1365.965649,64.092
1376.159914,64.0365
1386.354045,63.9689
1396.54831,63.8939
1406.742575,63.8588
1416.93684,63.869
1427.131061,63.9156
1437.325326,63.9797
1447.519546,64.0229
